			-4,84e-005	0,5	
			-4,83e-005	0,5	
			-4,82e-005	0,5	
			-4,81e-005	0,5	
			-4,8e-005	0,48	
			-4,79e-005	0,48	
			-4,78e-005	0,48	
			-4,77e-005	0,48	
			-4,76e-005	0,48	
			-4,75e-005	0,46	
			-4,74e-005	0,46	
			-4,73e-005	0,46	
			-4,72e-005	0,46	
			-4,71e-005	0,46	
			-4,7e-005	0,44	
			-4,69e-005	0,44	
			-4,68e-005	0,44	
			-4,67e-005	0,44	
			-4,66e-005	0,42	
			-4,65e-005	0,42	
			-4,64e-005	0,42	
			-4,63e-005	0,42	
			-4,62e-005	0,4	
			-4,61e-005	0,4	
			-4,6e-005	0,4	
			-4,59e-005	0,4	
			-4,58e-005	0,38	
			-4,57e-005	0,38	
			-4,56e-005	0,38	
			-4,55e-005	0,38	
			-4,54e-005	0,36	
			-4,53e-005	0,36	
			-4,52e-005	0,36	
			-4,51e-005	0,36	
			-4,5e-005	0,36	
			-4,49e-005	0,34	
			-4,48e-005	0,34	
			-4,47e-005	0,34	
			-4,46e-005	0,34	
			-4,45e-005	0,32	
			-4,44e-005	0,32	
			-4,43e-005	0,32	
			-4,42e-005	0,32	
			-4,41e-005	0,3	
			-4,4e-005	0,3	
			-4,39e-005	0,3	
			-4,38e-005	0,3	
			-4,37e-005	0,28	
			-4,36e-005	0,28	
			-4,35e-005	0,28	
			-4,34e-005	0,28	
			-4,33e-005	0,26	
			-4,32e-005	0,26	
			-4,31e-005	0,26	
			-4,3e-005	0,24	
			-4,29e-005	0,24	
			-4,28e-005	0,24	
			-4,27e-005	0,24	
			-4,26e-005	0,22	
			-4,25e-005	0,22	
			-4,24e-005	0,22	
			-4,23e-005	0,22	
			-4,22e-005	0,2	
			-4,21e-005	0,2	
			-4,2e-005	0,2	
			-4,19e-005	0,2	
			-4,18e-005	0,18	
			-4,17e-005	0,18	
			-4,16e-005	0,18	
			-4,15e-005	0,16	
			-4,14e-005	0,16	
			-4,13e-005	0,16	
			-4,12e-005	0,16	
			-4,11e-005	0,14	
			-4,1e-005	0,14	
			-4,09e-005	0,14	
			-4,08e-005	0,12	
			-4,07e-005	0,12	
			-4,06e-005	0,12	
			-4,05e-005	0,12	
			-4,04e-005	0,1	
			-4,03e-005	0,1	
			-4,02e-005	0,1	
			-4,01e-005	0,1	
			-4e-005	0,08	
			-3,99e-005	0,08	
			-3,98e-005	0,08	
			-3,97e-005	0,06	
			-3,96e-005	0,06	
			-3,95e-005	0,06	
			-3,94e-005	0,06	
			-3,93e-005	0,04	
			-3,92e-005	0,04	
			-3,91e-005	0,04	
			-3,9e-005	0,02	
			-3,89e-005	0,02	
			-3,88e-005	0,02	
			-3,87e-005	0,02	
			-3,86e-005	0	
			-3,85e-005	0	
			-3,84e-005	0	
			-3,83e-005	-0,02	
			-3,82e-005	-0,02	
			-3,81e-005	-0,02	
			-3,8e-005	-0,02	
			-3,79e-005	-0,04	
			-3,78e-005	-0,04	
			-3,77e-005	-0,04	
			-3,76e-005	-0,06	
			-3,75e-005	-0,06	
			-3,74e-005	-0,06	
			-3,73e-005	-0,06	
			-3,72e-005	-0,08	
			-3,71e-005	-0,08	
			-3,7e-005	-0,08	
			-3,69e-005	-0,08	
			-3,68e-005	-0,1	
			-3,67e-005	-0,1	
			-3,66e-005	-0,1	
			-3,65e-005	-0,12	
			-3,64e-005	-0,12	
			-3,63e-005	-0,12	
			-3,62e-005	-0,12	
			-3,61e-005	-0,14	
			-3,6e-005	-0,14	
			-3,59e-005	-0,14	
			-3,58e-005	-0,16	
			-3,57e-005	-0,16	
			-3,56e-005	-0,16	
			-3,55e-005	-0,16	
			-3,54e-005	-0,18	
			-3,53e-005	-0,18	
			-3,52e-005	-0,18	
			-3,51e-005	-0,18	
			-3,5e-005	-0,2	
			-3,49e-005	-0,2	
			-3,48e-005	-0,2	
			-3,47e-005	-0,22	
			-3,46e-005	-0,22	
			-3,45e-005	-0,22	
			-3,44e-005	-0,22	
			-3,43e-005	-0,24	
			-3,42e-005	-0,24	
			-3,41e-005	-0,24	
			-3,4e-005	-0,24	
			-3,39e-005	-0,26	
			-3,38e-005	-0,26	
			-3,37e-005	-0,26	
			-3,36e-005	-0,26	
			-3,35e-005	-0,28	
			-3,34e-005	-0,28	
			-3,33e-005	-0,28	
			-3,32e-005	-0,28	
			-3,31e-005	-0,3	
			-3,3e-005	-0,3	
			-3,29e-005	-0,3	
			-3,28e-005	-0,3	
			-3,27e-005	-0,32	
			-3,26e-005	-0,32	
			-3,25e-005	-0,32	
			-3,24e-005	-0,32	
			-3,23e-005	-0,34	
			-3,22e-005	-0,34	
			-3,21e-005	-0,34	
			-3,2e-005	-0,34	
			-3,19e-005	-0,36	
			-3,18e-005	-0,36	
			-3,17e-005	-0,36	
			-3,16e-005	-0,36	
			-3,15e-005	-0,38	
			-3,14e-005	-0,38	
			-3,13e-005	-0,38	
			-3,12e-005	-0,38	
			-3,11e-005	-0,38	
			-3,1e-005	-0,4	
			-3,09e-005	-0,4	
			-3,08e-005	-0,4	
			-3,07e-005	-0,4	
			-3,06e-005	-0,42	
			-3,05e-005	-0,42	
			-3,04e-005	-0,42	
			-3,03e-005	-0,42	
			-3,02e-005	-0,44	
			-3,01e-005	-0,44	
			-3e-005	-0,44	
			-2,99e-005	-0,44	
			-2,98e-005	-0,44	
			-2,97e-005	-0,46	
			-2,96e-005	-0,46	
			-2,95e-005	-0,46	
			-2,94e-005	-0,46	
			-2,93e-005	-0,46	
			-2,92e-005	-0,48	
			-2,91e-005	-0,48	
			-2,9e-005	-0,48	
			-2,89e-005	-0,48	
			-2,88e-005	-0,48	
			-2,87e-005	-0,5	
			-2,86e-005	-0,5	
			-2,85e-005	-0,5	
			-2,84e-005	-0,5	
			-2,83e-005	-0,5	
			-2,82e-005	-0,5	
			-2,81e-005	-0,52	
			-2,8e-005	-0,52	
			-2,79e-005	-0,52	
			-2,78e-005	-0,52	
			-2,77e-005	-0,52	
			-2,76e-005	-0,54	
			-2,75e-005	-0,54	
